pubchem_cid,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed,Molecular_weight,LogP,Number_of_HBA_1,Number_of_HBA_2,Number_of_HBD_1,Number_of_HBD_2,Number_of_acidic_groups,Number_of_aliphatic_OH_groups,Number_of_basic_groups,Fraction_of_rotatable_bonds,Number_of_heavy_bonds,Number_of_heterocycles,Number_of_hydrophobic_groups,MolarRefractivity,Number_of_bonds,Number_of_NO2_groups,Number_of_SO_groups,Number_of_OSO_groups,Number_of_SO2_groups,PolarSurfaceArea,Geometrical_diameter,Geometrical_radius,Geometrical_shape_coefficient,Kier_shape_1,Kier_shape_2,Zagreb_group_index_1,Zagreb_group_index_2,Ncharges,C,H,N,O,RNH2,R2NH,R3N,ROPO3,ROH,RCHO,RCOR,RCOOH,RCOOR,ROR,RCCH,RCN,RINGS,AROMATIC,F,Cl,Br,S,P,B,I,K,Sb,Hg,Pt,V,Zn,Cr,Se,As,abonds,atoms,dbonds,logP,nF,sbonds,tbonds
123610,1.609359329,1826.594581,41.48418794,31.09750148,32.73049464,27.2261622,18.39133916,20.87937304,13.52659026,16.15378996,9.282866358,11.69798822,6.420007412,8.586971666,90.49434557,43.46282487,0,49.69330468,31.37067277,10.90292493,26.48770568,12.26321064,18.19910121,36.88471014,16.87661856,831.3156141,0.912280702,1.666666667,2.403508772,0.514285714,-5.51,57,782.587,1.95E+12,44.20791346,21.70008463,13.58249079,335.3207347,14.32266119,0.481162308,14.32266119,0.30548106,0.021562922,0.30548106,-1.680505976,-0.481162308,-1.84473,212.2182,831.979,13,20,0,2,2,1,1,2,11,11,22,0,10,0,2,2,310,58.35848223,30.20920415,5.959554569,41.35025811,0,5.969305288,43.76558108,0,0,0,39.78689716,43.73392667,54.53663177,12.96557803,4,43.46282487,85.76983885,5.409283606,41.78461988,11.46733495,81.57577713,31.13997643,36.02576334,0,0,43.36806658,0,0,21.58779595,129.6187142,44.7771191,5.409283606,50.50920285,30.46231185,0,10.90292493,0,323.89,0,2.444025941,0,0,0,0,0,0,0,151.8893074,1,0,0,0,0,1,1,0,1,1,8,7,0,0,0,1,8,2,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.054341019,830.9709883,13.8771,68,21,9,7,1,0,2,0.166666667,60,3,0,245.4275,108,0,0,0,0,379.82,12.65985774,0.943531164,12.41753005,49.65333333,25.81923487,555,603,0,35,49,11,9,0,6,1,0,0,0,0,1,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,106,9,1.6284,0,90,0
123618,1.675744307,819.0039998,16.35516038,13.50407799,13.50407799,11.79282634,8.464186555,8.464186555,6.305347022,6.305347022,4.580870614,4.580870614,3.266967845,3.266967845,0,4.390415048,0,5.817220841,12.58659724,48.47634827,12.13273414,0,30.33183534,21.26704392,4.983978521,324.1750249,1.083333333,1.833333333,2.625,0.315789474,-2.4,24,303.235,614464.5483,15.14669839,6.610391259,3.122555214,140.258023,13.16932782,0.352787124,13.16932782,0.203921628,0.206209942,0.203921628,-0.206209942,-0.352787124,3.3876,94.7494,324.403,2,4,0,1,1,2,1,3,4,2,5,0,4,0,1,1,124,15.20067686,5.817220841,0,5.948339281,0,0,0,9.374393569,0,0,24.26546827,55.76007582,6.041840829,17.57815784,4,4.390415048,16.98174072,0,14.86786677,0,25.42824048,18.40630142,59.91160888,0,0,10.63357721,10.33875433,0,0,28.68243181,6.544756406,5.817220841,18.40509474,48.53093655,0,11.03340144,0,41.88,0,0,0,0,0,0,0,0,15.35445254,35.81221413,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772893292,324.4029933,8.2191,23,3,2,1,0,0,1,0.148148148,27,2,0,115.4127,48,0,0,0,0,46.46,10.95495918,1.019790485,9.742362617,17.41563786,8.131482834,245,274,0,19,21,4,0,0,2,1,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,45,0,3.7894,1,32,0
123631,1.507873957,1046.684904,21.63118127,17.23616369,17.99209263,15.13536159,10.11551554,10.49348001,7.152408396,7.559608522,5.083026255,5.372672717,3.441625503,3.622168134,5.817220841,4.390415048,0,5.022633314,35.1278554,44.65507898,18.46005421,13.17616461,12.13273414,20.18465538,25.81152875,446.1520965,1.161290323,2,2.774193548,0.363636364,-2.68,31,422.718,13732178.25,21.54820667,10.08499225,5.330841061,184.6422968,13.46824402,0.492785963,13.46824402,0.162432985,0.036408571,0.162432985,-0.47475551,-0.492785963,4.2756,118.1537,446.91,1,7,0,1,1,2,1,3,7,1,9,0,8,0,1,1,164,19.52737747,17.96240369,11.49902367,0,0,0,4.899909731,14.35837209,0,0,11.60093989,30.6862899,36.77424678,37.46977747,4,18.60100391,34.00911387,0,14.86786677,0,6.420821623,51.88150126,47.49900957,0,11.49902367,14.79051451,15.8956641,11.49902367,11.60093989,61.43257943,4.736862954,5.817220841,6.420821623,36.65915542,5.022633314,10.90292493,0,68.74,0,5.895463516,0,0,0,0,0,0,13.46824402,51.58073691,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.517854528,446.9099903,10.3285,30,5,2,2,0,0,1,0.235294118,34,2,0,141.7593,58,0,0,0,0,69.94,13.08303092,1.015000755,11.88967604,24.1349481,11.92344045,294,309,0,22,24,4,3,0,1,1,0,0,0,0,0,0,3,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,55,0,4.2865,1,41,0
123664,2.511027621,422.1558693,16.86144284,13.58827845,13.58827845,10.21812181,7.683116965,7.683116965,6.479794308,6.479794308,3.354393541,3.354393541,2.063588314,2.063588314,30.12625862,14.38361155,0,11.82508578,18.88348407,6.420821623,0,0,13.8474744,24.48105161,9.843390349,314.1841719,1.090909091,1.727272727,2.181818182,0.8,-1.63,22,288.174,69631.47187,18.4190918,8.121369343,6.009235295,130.3346791,12.17114103,0.479232985,12.17114103,0.335680254,0.219019327,0.335680254,-1.164866195,-0.479232985,0.5316,80.1472,314.382,3,7,0,1,1,0,0,0,4,3,7,0,9,0,1,1,126,20.47696756,6.041840829,12.20793278,5.907179729,5.907179729,5.969305288,9.589074368,4.794537184,0,0,27.6949488,24.67745534,6.544756406,0,1,24.2270019,17.78366475,0,10.63357721,11.83581209,58.78636565,6.544756406,0,0,0,10.63357721,0,0,0,47.68472215,19.12047451,11.83581209,40.53659204,0,0,0,0,108.03,0,0,0,0,0,0,0,0,0,59.66666667,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538085992,313.3739935,7.4006,31,7,2,3,1,0,0,0.5,22,1,0,105.2593,47,0,0,0,0,110.86,9.814546995,0.985247276,8.961506346,20.04545455,9.333333333,248,253,0,15,26,2,5,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,1.3134,0,45,0
123692,1.767008932,569.8088084,14.12310958,12.81328104,13.62977762,10.38377671,8.62611794,9.442614521,6.788429553,7.872206509,5.526280128,6.835704915,4.388278719,5.725726362,0,0,0,0,5.538925252,0,74.54222993,4.877147194,0,46.56853095,0,299.1707708,0.857142857,1.571428571,2.333333333,0.578947368,-0.86,21,274.283,171870.0372,13.77896585,5.734710395,2.426338541,131.5159655,2.847592593,0.292830839,2.847592593,0.055361438,0.363449074,0.055361438,0.363449074,-0.292830839,5.5466,92.012,299.483,0,1,1,1,2,1,1,2,2,0,2,0,2,1,1,2,112,0,0,0,0,0,0,4.899909731,0,0,11.33678588,43.8823877,56.29175765,9.57706711,5.538925252,4,0,21.42293001,0,4.899909731,0,56.90549824,13.08951281,35.20898254,0,0,0,0,0,11.33678588,17.98942254,5.538925252,0,56.24372018,30.33183534,0,10.08614413,0,3.24,0,2.054626795,0,0,0,0,0,0,0,33.02870654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.702769561,299.4829956,9.9617,25,1,1,1,0,0,1,0.083333333,24,2,0,118.5799,49,0,0,0,0,32.68,11.11020738,1.070323511,9.380232946,14.58333333,6.24567474,261,292,0,19,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,46,0,5.4845,0,39,0
123831,3.471674631,205.5179601,11.1378282,8.578696363,8.578696363,6.447264863,4.429575081,4.429575081,3.25676995,3.25676995,1.748761366,1.748761366,0.810354493,0.810354493,12.01114612,4.794537184,0,0,25.34595422,0,0,18.9952537,0,5.316788604,16.24947848,202.1429758,1.642857143,2.214285714,2.642857143,0.75,-1.3,14,184.114,819.1139967,12.7,6.198958767,5.36396718,83.58453923,10.33969167,0.480086441,10.33969167,0.319968511,0.313792989,0.319968511,-0.978994342,-0.480086441,-0.73553,54.2616,202.258,5,6,0,0,0,0,0,0,3,4,6,0,5,0,0,0,82,21.05689321,6.041840829,5.959554569,0,0,5.969305288,10.20382079,0,0,0,0,12.84164325,20.64010037,0,0,9.901064579,11.92885986,5.409283606,10.21669833,5.733667477,18.88348407,20.64010037,0,0,0,11.05045608,0,0,0,48.61723818,4.794537184,5.409283606,12.84164325,0,0,0,0,102.44,0,0,0,0,0,0,0,0,0,39.66666667,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26713255,201.2499968,5.0254,21,5,2,1,1,0,2,0.461538462,13,0,0,71.2448,30,0,0,0,0,109.39,8.806781059,0.975592796,8.027107513,14,7.3125,150,137,0,8,18,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0.4554,0,29,0
123879,1.621499755,1169.359299,20.59564736,15.63707115,16.45356774,13.84817378,9.436285526,10.91944877,7.252703705,8.966684062,5.369289365,6.905691885,4.065639481,5.336126651,21.80981728,17.60274922,0,17.35814593,25.80722127,34.29303856,12.13273414,0,28.83256792,4.722094864,5.106527395,416.1206064,1.172413793,1.896551724,2.620689655,0.285714286,-2.71,29,395.306,4103818.745,19.5997035,7.606633616,3.902338204,167.5699867,13.10792219,0.481181314,13.10792219,0.30465695,0.033471115,0.30465695,-3.748318156,-0.481181314,3.0909,106.7253,416.474,2,6,1,0,1,2,1,3,4,2,8,0,6,0,0,0,152,9.673627043,5.817220841,0,10.02329115,0,5.969305288,4.794537184,17.5303069,0,0,18.19910121,55.1577517,29.18345016,11.3163051,4,22.70927661,26.89552137,0,9.289194512,0,43.1653672,0,65.60553688,0,0,4.722094864,4.390415048,0,0,30.10257014,34.20422799,5.817220841,24.09902273,53.42642002,0,10.90292493,0,88.4,0,-3.748318156,0,0,0,0,0,0,40.48485751,40.18012731,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.646391757,415.4659925,8.7723,24,6,1,2,1,0,0,0.1875,32,1,0,126.4959,52,0,0,0,2,99.61,13.10860811,0.979554487,12.38221435,22.203125,9.240380263,273,312,0,21,21,2,4,0,0,1,0,0,0,0,1,0,0,0,0,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,50,3,4.5626,1,34,0
125782,2.080878083,1101.534518,19.01614338,14.67272422,15.4892208,12.03752925,8.404318629,9.844381958,7.603632187,8.924555678,5.512851475,6.370943149,4.260777149,4.938412376,26.77689615,22.55962123,0,22.30214087,17.54772461,23.96854623,6.9237372,6.066367068,6.066367068,13.8474744,4.417150937,374.0824093,1.115384615,1.769230769,2.423076923,0.368421053,-2.25,26,356.27,632590.1637,17.17824701,5.141830153,2.166226922,150.5073235,12.87026786,0.441213871,12.87026786,0.328035864,0.037453192,0.328035864,-4.637117609,-0.441213871,3.49462,93.3206,374.414,1,6,2,0,2,1,1,2,5,1,7,0,1,0,0,0,136,4.417150937,5.760247419,0,16.6587693,0,10.11812686,14.14182424,0,8.417796984,0,25.98020854,42.72809552,16.69035448,5.563451492,4,26.97677216,21.68461675,0,0,0,50.54094634,0,39.9499916,0,11.32369891,0,0,0,0,24.53703675,21.95393895,6.9237372,64.09544947,21.64216448,0,11.32369891,0,101.65,0,-4.637117609,0,0,0,0,0,0,37.85086546,37.61958548,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605453315,374.4139931,7.6439,22,6,1,1,1,0,0,0.034482759,29,1,0,114.3328,47,0,0,0,2,112.86,13.35811848,0.978660979,12.64938295,19.32223543,6.25,248,279,0,19,18,0,6,0,0,0,0,0,0,2,0,0,1,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,44,4,4.5754,0,32,0
126769,1.738406177,748.9143187,13.94938299,10.9988279,10.9988279,9.720346691,6.253600483,6.253600483,4.521062457,4.521062457,3.062494075,3.062494075,2.089515083,2.089515083,0,4.794537184,0,6.031114512,5.687386275,16.59031121,0,24.52642128,42.07708348,15.61755573,0,266.1167611,1.15,2,2.8,0.066666667,-2.82,20,252.192,59292.4138,12.2259605,5.046882057,2.466224246,115.8000724,11.8679406,0.35054753,11.8679406,0.323226356,0.283998961,0.323226356,-0.283998961,-0.35054753,3.2173,79.7974,266.304,2,5,0,0,0,1,2,3,3,2,5,0,2,0,0,0,100,15.20067686,0,0,0,0,6.031114512,4.983978521,4.794537184,0,0,0,36.39820241,36.03167033,11.88422985,3,4.794537184,28.30881199,0,9.551078169,7.047671983,0,10.63357721,54.98873313,0,0,10.63357721,16.16930973,0,0,15.58219268,7.047671983,0,0,54.98873313,0,10.90292493,0,58.95,0,0,0,0,0,0,0,0,2.036530799,43.29680253,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.747845816,266.3039949,5.6269,18,5,2,2,0,0,0,0.181818182,22,2,0,94.3258,36,0,0,0,0,58.95,12.42078929,1.010560064,11.29099559,14.91735537,6.84,174,189,0,15,14,4,1,0,2,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,1,3.3633,0,19,0
126941,1.674622124,1201.029428,24.12059139,17.59536254,17.59536254,15.63393805,9.750178614,9.750178614,7.200234726,7.200234726,4.720876997,4.720876997,3.027299012,3.027299012,23.88763113,19.49013895,0,30.1712968,23.40256234,5.687386275,12.13273414,18.32957771,11.94758171,25.25270269,16.57386235,454.1713158,1.090909091,1.787878788,2.424242424,0.25,-4.55,33,432.271,15580631.75,23.12024194,9.719639805,5.782489078,187.0308017,12.37038714,0.481229256,12.37038714,0.325721201,0.013755321,0.325721201,-1.29984144,-0.481229256,0.2684,118.2616,454.447,7,13,0,0,0,1,2,3,10,5,13,0,9,0,0,0,172,31.89708808,6.041840829,16.98174072,5.948339281,5.907179729,11.93861058,9.589074368,14.76249423,9.967957042,0,0,30.6862899,24.71933137,18.43552797,3,24.59666634,46.46325658,0,25.25270269,0,25.42824048,23.41491667,41.71969133,0,0,21.68403329,17.45358833,0,0,61.08427199,16.13383077,0,28.89355992,30.46231185,0,11.16387794,0,210.54,0,0,0,0,0,0,0,0,0,92,2,0,0,2,0,4,0,0,2,2,3,1,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294720345,452.4309916,6.5797,31,13,3,3,2,0,0,0.285714286,35,2,0,135.1825,55,0,0,0,0,216.2,14.34193145,0.975547003,13.70142537,27.58530612,12.80799667,278,299,0,20,22,8,5,0,1,1,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,55,3,1.8217,0,37,0
128563,1.795007912,904.6872518,22.55167728,18.2132156,18.2132156,14.61306331,10.62878611,10.62878611,9.534138543,9.534138543,7.811391245,7.811391245,6.463587683,6.463587683,52.73024243,19.17814874,0,18.17337186,19.26246487,5.563451492,26.55986073,6.066367068,13.8474744,0,18.6277398,432.1784179,1.193548387,1.935483871,2.548387097,0.652173913,-2.64,31,404.245,8632961.07,21.58670242,7.496101562,3.269609949,180.1288632,13.71689358,0.4721897,13.71689358,0.309628191,0.091705247,0.309628191,-1.041136831,-0.4721897,3.0001,105.27,432.469,0,8,2,1,3,0,1,1,8,0,8,0,3,2,1,3,168,18.6277398,6.103966388,11.88721133,0,0,17.90791586,19.17814874,0,0,0,13.8474744,36.15881288,24.82591636,31.47193562,4,37.80588853,23.69116081,0,0,28.58369908,58.66243087,7.109797541,24.15614455,0,0,0,0,0,0,36.90492474,33.3887376,28.58369908,58.12191597,23.009844,0,0,0,109.11,0,0,0,0,0,0,0,0,5.166469043,74.33353096,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529662499,432.4689898,8.5171,35,8,0,0,0,0,0,0.147058824,34,2,0,136.989,62,0,0,0,0,109.11,11.63965718,0.987979588,10.78127293,24.1349481,8.981844073,332,373,0,23,28,0,8,0,0,0,0,0,0,1,0,3,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,59,4,3.0001,0,53,0
129869,1.763606655,331.8790776,17.46840904,17.20813569,17.20813569,11.60634399,11.05422085,11.05422085,8.906583985,8.906583985,7.29246925,7.29246925,5.680793644,5.680793644,0,0,0,0,10.82998094,0,103.4767547,0,0,37.49476826,0,336.3504494,0.833333333,1.458333333,2,1,-0.08,24,292.256,277984.7542,20.23458613,9.571588644,5.207682322,151.9110405,2.787838719,0.303836917,2.787838719,0.003846626,0.694625614,0.003846626,0.694625614,-0.303836917,5.571,106.612,336.608,0,2,1,1,2,0,0,0,2,0,2,0,10,1,1,2,142,9.799819462,0,0,0,0,0,0,0,0,0,40.53659204,94.92033595,6.544756406,0,2,0,0,0,9.799819462,10.82998094,91.90316503,39.26853844,0,0,0,0,0,0,0,49.0683579,0,10.82998094,91.90316503,0,0,0,0,6.48,0,0,0,0,0,0,0,0,0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514284214,336.6079936,14.4205,44,0,2,2,0,0,2,0.4,25,1,0,155.4206,69,0,0,0,0,8.88,12.83360215,1.056752999,11.14437258,20.3136,9.629757785,370,376,0,22,44,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,5.5089,0,69,0
130611,2.35007329,334.490225,12.03301572,8.146422686,8.146422686,7.485269665,4.769334061,4.769334061,3.852420966,3.852420966,2.96931276,2.96931276,2.09290139,2.09290139,48.94075703,24.90865655,0,0,0,4.899909731,0,0,0,5.316788604,5.106527395,232.0695361,1.125,1.75,2.3125,0.75,-1.22,16,220.096,4527.284155,11.27090713,3.665289824,1.310985792,90.09185858,11.40554705,0.394125224,11.40554705,0.313587991,0.608981481,0.313587991,-1.523518519,-0.394125224,-4.2719,47.6709,232.192,5,8,0,2,2,0,0,0,6,5,8,0,1,0,2,2,90,30.64280791,24.47767478,0,0,0,11.81435946,9.589074368,0,0,0,0,0,0,12.64872279,2,30.01518395,11.81435946,0,10.21669833,0,30.5195156,6.606881965,0,0,0,5.316788604,0,0,0,74.26677634,9.589074368,0,0,0,0,0,0,130.33,0,0,0,0,0,0,0,0,0,54,0,4,4,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290859433,232.1919951,-1.483,20,8,5,5,0,4,0,0.058823529,17,2,0,56.589,29,0,0,0,0,130.33,7.360142954,0.966828921,6.612663206,12.4567474,4.349112426,150,181,0,8,12,2,6,0,1,1,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,-4.0052,0,27,0
